0.0,0.8421052631578947,0.19169960490102306,0.572192513366637,0.25773195870448745,0.6195652174014005,0.627586206926235,0.5738396624836102,0.28301886801288956,0.5930599369204448,0.3720136519565715,0.45528455291031084,0.9706959707558178,0.5613409416130928
0.0,0.5710526315682954,0.2055335969528102,0.4171122995004454,0.030927834989607828,0.32608695653520064,0.5758620688319427,0.5105485231819248,0.24528301878839956,0.274447949644384,0.2645051194344019,0.46341463418249906,0.7802197802796274,0.5506419402054108
0.0,0.5605263156936067,0.3201581027763706,0.7005347594005344,0.4123711339958432,0.3369565216549958,0.627586206926235,0.6118143460225941,0.32075471700322244,0.7570977918554724,0.37542662117723974,0.4471544716381226,0.6959706959108486,0.6469329528745491
0.0,0.8789473683997489,0.2391304349501209,0.609625668478144,0.31958762885536135,0.4673913043309992,0.9896551722950602,0.6645569621423548,0.20754716979806664,0.5583596215226686,0.5563139932258984,0.3089430894549994,0.7985347983951547,0.8573466475989312
0.0,0.5815789474429842,0.3656126483409955,0.8074866310223014,0.5360824741259328,0.5217391303943979,0.627586206926235,0.4957805908112849,0.49056603781095615,0.44479495273534536,0.2593856655047748,0.45528455291031084,0.6080586079189643,0.32596291019612555
0.0,0.8342105263051376,0.20158102776370546,0.5828877004995546,0.23711340198752945,0.45652173905639626,0.7896551722950601,0.6434599157785053,0.39622641521804536,0.49211356462503597,0.46672354955604844,0.46341463418249906,0.5787545786747823,0.8359486447835671
0.0,0.8842105262305744,0.223320158193702,0.5828877004995546,0.20618556699792162,0.28260869559159696,0.5241379309528539,0.4599156118666585,0.32075471700322244,0.49526813888304977,0.33873720131537044,0.43902439018062656,0.8461538460142024,0.7218259629523046
0.0,0.7973684210632834,0.27865612662100925,0.6684491978554863,0.36082474228927736,0.5543478260633988,0.5586206896106476,0.45780590727230097,0.33962264161546746,0.2649842272304365,0.3216723550147797,0.4715447154546873,0.8461538460142024,0.7253922968295257
0.0,1.0,0.17786561262907716,0.43315508019982185,0.1752577318366555,0.2934782608661998,0.627586206926235,0.5569620253084758,0.3018867923909775,0.49526813888304977,0.33447098974022277,0.48780487799906375,0.5787545786747823,0.5470756063281896
0.0,0.7447368421159151,0.12055335971729694,0.4866310160107053,0.2783505154214454,0.30434782598599497,0.6896551722950601,0.5928270042531021,0.16981132080773376,0.45425867514929286,0.506825938638586,0.4308943089084384,0.8351648351448859,0.5470756063281896
